	created_at	id	id_str	text	truncated	entities	metadata	source	in_reply_to_status_id	in_reply_to_status_id_str	in_reply_to_user_id	in_reply_to_user_id_str	in_reply_to_screen_name	user	geo	coordinates	place	contributors	retweeted_status	is_quote_status	retweet_count	favorite_count	favorited	retweeted	lang	possibly_sensitive	extended_entities	quoted_status_id	quoted_status_id_str	quoted_status
0	Wed Jun 29 06:35:39 +0000 2022	1542034038642413568	1542034038642413568	RT @paganiotis: πρωί γράφει Πω πω τι περάσαμε το 2015, μεσημέρι παίρνει τον λογιστή για επίδομα ρεύματος και καυσίμων	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'paganiotis', 'name': 'παγανιότιΣ', 'id': 3656252788, 'id_str': '3656252788', 'indices': [3, 14]}], 'urls': []}	{'iso_language_code': 'el', 'result_type': 'recent'}	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"						{'id': 564128214, 'id_str': '564128214', 'name': 'samsa', 'screen_name': 'samsa61804024', 'location': '', 'description': 'Ήθος, πολιτισμός, Imigran.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 280, 'friends_count': 491, 'listed_count': 2, 'created_at': 'Thu Apr 26 21:15:34 +0000 2012', 'favourites_count': 11642, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 20148, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2168302523/Bookopolis_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2168302523/Bookopolis_normal.jpg', 'profile_link_color': '009999', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}					"{'created_at': 'Tue Jun 28 07:54:59 +0000 2022', 'id': 1541691615689019393, 'id_str': '1541691615689019393', 'text': 'πρωί γράφει Πω πω τι περάσαμε το 2015, μεσημέρι παίρνει τον λογιστή για επίδομα ρεύματος και καυσίμων', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'metadata': {'iso_language_code': 'el', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 3656252788, 'id_str': '3656252788', 'name': 'παγανιότιΣ', 'screen_name': 'paganiotis', 'location': '', 'description': 'όχι μπράβο', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 11456, 'friends_count': 233, 'listed_count': 40, 'created_at': 'Mon Sep 14 19:39:34 +0000 2015', 'favourites_count': 71066, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 56423, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1516118810704728081/N9rAIuvu_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1516118810704728081/N9rAIuvu_normal.jpg', 'profile_link_color': '000000', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 89, 'favorite_count': 221, 'favorited': False, 'retweeted': False, 'lang': 'el'}"	False	89	0	False	False	el					
1	Wed Jun 29 02:48:44 +0000 2022	1541976933289889794	1541976933289889794	RT @paganiotis: πρωί γράφει Πω πω τι περάσαμε το 2015, μεσημέρι παίρνει τον λογιστή για επίδομα ρεύματος και καυσίμων	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'paganiotis', 'name': 'παγανιότιΣ', 'id': 3656252788, 'id_str': '3656252788', 'indices': [3, 14]}], 'urls': []}	{'iso_language_code': 'el', 'result_type': 'recent'}	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"						{'id': 1883060052, 'id_str': '1883060052', 'name': 'PandaHondros', 'screen_name': 'VassilisNalba', 'location': 'Θεσσαλονίκη, Ελλάς', 'description': 'Σχολιαστής (σικ)Πάντα σε mode χαβαλέ, αν θέλετε σοβαρότητα κάντε request.Married with a woman not with children.Father of two.Εδώ ισχύει φασιστόμουτρα=μπλοκ', 'url': 'https://t.co/3YeizuJvaw', 'entities': {'url': {'urls': [{'url': 'https://t.co/3YeizuJvaw', 'expanded_url': 'https://twitter.com/search?q=from%3A%40vassilisnalba%20exclude%3Areplies&src=typd', 'display_url': 'twitter.com/search?q=from%…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 7938, 'friends_count': 4564, 'listed_count': 62, 'created_at': 'Thu Sep 19 13:02:53 +0000 2013', 'favourites_count': 416172, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 313654, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': True, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1415934171759923201/2ZKjBFjp_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1415934171759923201/2ZKjBFjp_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1883060052/1610095397', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}					"{'created_at': 'Tue Jun 28 07:54:59 +0000 2022', 'id': 1541691615689019393, 'id_str': '1541691615689019393', 'text': 'πρωί γράφει Πω πω τι περάσαμε το 2015, μεσημέρι παίρνει τον λογιστή για επίδομα ρεύματος και καυσίμων', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'metadata': {'iso_language_code': 'el', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 3656252788, 'id_str': '3656252788', 'name': 'παγανιότιΣ', 'screen_name': 'paganiotis', 'location': '', 'description': 'όχι μπράβο', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 11456, 'friends_count': 233, 'listed_count': 40, 'created_at': 'Mon Sep 14 19:39:34 +0000 2015', 'favourites_count': 71066, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 56423, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1516118810704728081/N9rAIuvu_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1516118810704728081/N9rAIuvu_normal.jpg', 'profile_link_color': '000000', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 89, 'favorite_count': 221, 'favorited': False, 'retweeted': False, 'lang': 'el'}"	False	89	0	False	False	el					
2	Tue Jun 28 22:59:58 +0000 2022	1541919365477564416	1541919365477564416	RT @paganiotis: πρωί γράφει Πω πω τι περάσαμε το 2015, μεσημέρι παίρνει τον λογιστή για επίδομα ρεύματος και καυσίμων	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'paganiotis', 'name': 'παγανιότιΣ', 'id': 3656252788, 'id_str': '3656252788', 'indices': [3, 14]}], 'urls': []}	{'iso_language_code': 'el', 'result_type': 'recent'}	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"						{'id': 1352041098709970945, 'id_str': '1352041098709970945', 'name': 'Natasa Karagiovani', 'screen_name': 'NKaragiovani', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 27, 'friends_count': 36, 'listed_count': 0, 'created_at': 'Wed Jan 20 23:51:40 +0000 2021', 'favourites_count': 2752, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 656, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1352041656133025802/gO8g5fDk_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1352041656133025802/gO8g5fDk_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}					"{'created_at': 'Tue Jun 28 07:54:59 +0000 2022', 'id': 1541691615689019393, 'id_str': '1541691615689019393', 'text': 'πρωί γράφει Πω πω τι περάσαμε το 2015, μεσημέρι παίρνει τον λογιστή για επίδομα ρεύματος και καυσίμων', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'metadata': {'iso_language_code': 'el', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 3656252788, 'id_str': '3656252788', 'name': 'παγανιότιΣ', 'screen_name': 'paganiotis', 'location': '', 'description': 'όχι μπράβο', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 11456, 'friends_count': 233, 'listed_count': 40, 'created_at': 'Mon Sep 14 19:39:34 +0000 2015', 'favourites_count': 71066, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 56423, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1516118810704728081/N9rAIuvu_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1516118810704728081/N9rAIuvu_normal.jpg', 'profile_link_color': '000000', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 89, 'favorite_count': 221, 'favorited': False, 'retweeted': False, 'lang': 'el'}"	False	89	0	False	False	el					
3	Tue Jun 28 22:59:30 +0000 2022	1541919245730304002	1541919245730304002	RT @paganiotis: πρωί γράφει Πω πω τι περάσαμε το 2015, μεσημέρι παίρνει τον λογιστή για επίδομα ρεύματος και καυσίμων	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'paganiotis', 'name': 'παγανιότιΣ', 'id': 3656252788, 'id_str': '3656252788', 'indices': [3, 14]}], 'urls': []}	{'iso_language_code': 'el', 'result_type': 'recent'}	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"						{'id': 1443135166281572353, 'id_str': '1443135166281572353', 'name': 'Liebre Aéreo', 'screen_name': 'AviatorHare', 'location': 'En un campo utópico.', 'description': 'Someday we will fly away. One way or another. \n\n🦆 🐇    🛰🗺 🏗      🏴', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 322, 'friends_count': 332, 'listed_count': 0, 'created_at': 'Wed Sep 29 08:47:04 +0000 2021', 'favourites_count': 21002, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 8266, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1540767824636944385/R2_l1bgJ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1540767824636944385/R2_l1bgJ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1443135166281572353/1633615586', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}					"{'created_at': 'Tue Jun 28 07:54:59 +0000 2022', 'id': 1541691615689019393, 'id_str': '1541691615689019393', 'text': 'πρωί γράφει Πω πω τι περάσαμε το 2015, μεσημέρι παίρνει τον λογιστή για επίδομα ρεύματος και καυσίμων', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'metadata': {'iso_language_code': 'el', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 3656252788, 'id_str': '3656252788', 'name': 'παγανιότιΣ', 'screen_name': 'paganiotis', 'location': '', 'description': 'όχι μπράβο', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 11456, 'friends_count': 233, 'listed_count': 40, 'created_at': 'Mon Sep 14 19:39:34 +0000 2015', 'favourites_count': 71066, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 56423, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1516118810704728081/N9rAIuvu_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1516118810704728081/N9rAIuvu_normal.jpg', 'profile_link_color': '000000', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 89, 'favorite_count': 221, 'favorited': False, 'retweeted': False, 'lang': 'el'}"	False	89	0	False	False	el					
4	Tue Jun 28 21:12:26 +0000 2022	1541892303513681920	1541892303513681920	RT @paganiotis: πρωί γράφει Πω πω τι περάσαμε το 2015, μεσημέρι παίρνει τον λογιστή για επίδομα ρεύματος και καυσίμων	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'paganiotis', 'name': 'παγανιότιΣ', 'id': 3656252788, 'id_str': '3656252788', 'indices': [3, 14]}], 'urls': []}	{'iso_language_code': 'el', 'result_type': 'recent'}	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"						{'id': 3379762618, 'id_str': '3379762618', 'name': 'cristy', 'screen_name': 'cristy_tsarli', 'location': 'Θεσσαλονίκη ', 'description': 'Ave atque vale.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 97, 'friends_count': 184, 'listed_count': 0, 'created_at': 'Fri Jul 17 01:36:47 +0000 2015', 'favourites_count': 1342, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3287, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/878666726065541120/ewb5SD8j_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/878666726065541120/ewb5SD8j_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3379762618/1437131879', 'profile_link_color': 'DD2E44', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}					"{'created_at': 'Tue Jun 28 07:54:59 +0000 2022', 'id': 1541691615689019393, 'id_str': '1541691615689019393', 'text': 'πρωί γράφει Πω πω τι περάσαμε το 2015, μεσημέρι παίρνει τον λογιστή για επίδομα ρεύματος και καυσίμων', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'metadata': {'iso_language_code': 'el', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 3656252788, 'id_str': '3656252788', 'name': 'παγανιότιΣ', 'screen_name': 'paganiotis', 'location': '', 'description': 'όχι μπράβο', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 11456, 'friends_count': 233, 'listed_count': 40, 'created_at': 'Mon Sep 14 19:39:34 +0000 2015', 'favourites_count': 71066, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 56423, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1516118810704728081/N9rAIuvu_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1516118810704728081/N9rAIuvu_normal.jpg', 'profile_link_color': '000000', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 89, 'favorite_count': 221, 'favorited': False, 'retweeted': False, 'lang': 'el'}"	False	89	0	False	False	el					
5	Tue Jun 28 20:55:30 +0000 2022	1541888039278055424	1541888039278055424	RT @paganiotis: πρωί γράφει Πω πω τι περάσαμε το 2015, μεσημέρι παίρνει τον λογιστή για επίδομα ρεύματος και καυσίμων	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'paganiotis', 'name': 'παγανιότιΣ', 'id': 3656252788, 'id_str': '3656252788', 'indices': [3, 14]}], 'urls': []}	{'iso_language_code': 'el', 'result_type': 'recent'}	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"						{'id': 2359277846, 'id_str': '2359277846', 'name': 'Φαίδρα', 'screen_name': 'Phaedra_Aiv', 'location': 'Thessaloniki, Greece', 'description': 'Καλώς ήρθατε. 🦢🍒🍕\U0001faf0', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1554, 'friends_count': 2178, 'listed_count': 9, 'created_at': 'Mon Feb 24 10:11:55 +0000 2014', 'favourites_count': 52680, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 21935, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': True, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1358803079676780545/sxtGPgOT_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1358803079676780545/sxtGPgOT_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2359277846/1595673256', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}					"{'created_at': 'Tue Jun 28 07:54:59 +0000 2022', 'id': 1541691615689019393, 'id_str': '1541691615689019393', 'text': 'πρωί γράφει Πω πω τι περάσαμε το 2015, μεσημέρι παίρνει τον λογιστή για επίδομα ρεύματος και καυσίμων', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'metadata': {'iso_language_code': 'el', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 3656252788, 'id_str': '3656252788', 'name': 'παγανιότιΣ', 'screen_name': 'paganiotis', 'location': '', 'description': 'όχι μπράβο', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 11456, 'friends_count': 233, 'listed_count': 40, 'created_at': 'Mon Sep 14 19:39:34 +0000 2015', 'favourites_count': 71066, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 56423, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1516118810704728081/N9rAIuvu_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1516118810704728081/N9rAIuvu_normal.jpg', 'profile_link_color': '000000', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 89, 'favorite_count': 221, 'favorited': False, 'retweeted': False, 'lang': 'el'}"	False	89	0	False	False	el					
